Longitude,Latitude,Cost
-111.18512027199117,57.91729478402732,0.3152772170155499
-111.21862436549742,57.92361385564142,0.22966590160790556
-111.23985923547407,57.93942827640683,0.28903994731420213
-111.19079533071967,57.90647542809072,0.0702234995599259
-111.10138863973712,57.90193468407708,0.766287886410407
-111.24689196709973,57.875360320925644,0.40039980491849103
-111.12059511558182,57.84902215062593,0.8465836218811786
-111.13981919792121,57.86480076735834,0.3865135317059345
-111.24399043382478,57.89734023462625,0.9580423833198135
-111.20478087963781,57.900266604674265,0.8473097733028044
-111.09003153566898,57.94710377396179,0.0005449370555704602
-111.20641583034781,57.93702423974286,0.20971741472961114
-111.28622899039553,57.9460596533817,0.9102719281041814
-111.17575671599208,57.89856415648452,0.4699872760136664
-111.07780247837783,57.874244120996345,0.9803589411742921
-111.20047970425082,57.90927023269889,0.39742438807928115
-111.18355530783496,57.90494218547122,0.0730383438336979
-111.32007422521126,57.977373429045024,0.6294549122340242
-111.10841968515008,57.830544663471464,0.7785108586766508
-111.18072404656478,57.93099805139112,0.2697755868501427
-111.22765681272287,57.898518463767644,0.08714419835217013
-111.2080519065825,57.892278995830104,0.3325856254633479
-111.1484003692253,57.88086261018183,0.9640762165937641
-111.19411580030044,57.92910928914106,0.7580405169937589
-111.18087706695094,57.88971554587235,0.1179916794195508
-111.20462352131268,57.89962762279387,0.24638794889312998
-111.24460797984966,57.86458258759644,0.10104630895670508
-111.2064053776046,57.89075890099057,0.0598934029410767
-111.16732001900343,57.880412668679234,0.7970215118439741
-111.21713682432588,57.86016024001809,0.17767812819836615
-111.15608925090655,57.85146569417051,0.5592951416103948
-111.26573210144481,57.93199993827698,0.44742487750102156
-111.24259551990485,57.923214726812546,0.19068441529036606
-111.13855896967988,57.94210118005031,0.7318942157143503
-111.1854004115482,57.90590989221695,0.1309670837166197
-111.26051991277274,57.85747383807583,0.6437151237111671
-111.17764590951228,57.87815128557941,0.1165079876397056
-111.21751144037297,57.91718739070701,0.42075561724642097
-111.19849551764341,57.90277643325836,0.21286567300908943
-111.11432270173172,57.866268959156756,0.2697949771905983
-111.24320640071703,57.95217540709315,0.9709290562186915
-111.2148264353324,57.876532144415606,0.8034115030820714
-111.08747103478936,57.876490107961814,0.3041451498709895
-111.17466698287261,57.965228979698814,0.8848651127489708
-111.22474121614052,57.923839137403455,0.2107102214344394
-111.1192233527896,57.90402957157996,0.39427463707205435
-111.03098386061112,57.97473588432817,0.8543769017012305
-111.10646663122506,57.8591026259422,0.6418356565904605
-111.21649229849764,57.86510435859198,0.10033275218388293
-111.17762204103518,57.911082138404716,0.9893016975101724
-111.10826962858111,57.90416078424002,0.21324336857752257
-111.26237018700482,57.94655804367789,0.25827755786162043
-111.24824365104405,57.93231059580889,0.7726896897728232
-111.11472111499431,57.90509315770769,0.32895542554772994
-111.08922845660007,57.861349232421226,0.29632476259894636
-111.26362589141458,57.85780237281119,0.07339855338842416
-111.18506531100256,57.863457275261915,0.09011717296193023
-111.16620282118448,57.90217966427855,0.582734798167552
-111.12660771386147,57.93645245311753,0.24301292013756237
-111.05930221491846,57.99229330842516,0.6012838435819388
-111.22961839063147,57.94100340066019,0.3717040465932282
-111.18002166621768,57.90455790896257,0.453208104723849
-111.18511886565058,57.90556327843996,0.959134672487313
-111.10785809592612,57.85752517501722,0.48372453326254505
-111.18064192472934,57.90124627603343,0.5745712454299475
-111.18744199716004,57.91381966629672,0.8665256678022223
-111.17813197093211,57.90813342869931,0.18282771577868517
-111.25930411981231,57.896236506341346,0.1541353189260608
-111.02318379570919,57.985089664437446,0.908423730942483
-111.15976613136903,57.93012017186979,0.8178019494596482
-111.25812933518628,57.936835017470344,0.2494985664292496
-111.25714895196687,57.88652626057369,0.18980066596326006
-111.26605492450591,57.89387429721649,0.7394243898166513
-111.20820904272239,57.94538024214541,0.9404048960948824
-111.30079389357024,57.90429587250694,0.1965897954029887
-111.03346442925913,57.86824723833994,0.9501358523086453
-111.06726533111558,57.86271096856703,0.8821897542664126
-111.25559780385784,57.931776125460665,0.6035342147834435
-111.09811083380379,57.95348728339171,0.42145722394735785
-111.30371485495138,57.98671403605906,0.10383968136494803
-111.20697642789534,57.894623854717196,0.03869647169378265
-111.22139460653082,57.885239578164715,0.9626815114556152
-111.21570746746391,57.88146440586164,0.23840719267598276
-111.10961199896356,57.84382691628974,0.704579460558377
-111.24547237593485,57.91382030571681,0.25698139832031197
-111.11943916470106,57.85364701643907,0.8237178467573527
-111.05691077834425,57.86943575612598,0.5964663065299355
-111.23929352688731,57.88490162079514,0.2934353464847371
-111.13074250157466,57.9388828860024,0.17543339676585923
-111.04015179104387,57.91174459747818,0.7203533275215195
-111.11418700251777,57.94404011170941,0.06877612416744361
-111.11301363722971,57.97291710612591,0.2283963373251252
-111.17215694596172,57.96022100925248,0.559366342824009
-111.30535360199433,57.85168267000896,0.8523998753418814
-111.17781609490739,57.90398772779166,0.6143030157248681
-111.22605412915162,57.982762374211305,0.28021939257085504
-111.20520403376557,57.85475931374229,0.9173601784925751
-111.14318764225548,57.93230695107207,0.2039788793696844
-111.25648411925789,57.81750483664387,0.016574793079155103
-111.16412780652392,57.882830022671456,0.269193928028841
-111.27564579019926,57.9373457944408,0.44570551998215935
-111.19925611042748,57.89289964858426,0.060455575932548467
-111.10234205134704,57.95314613767923,0.17625377537281717
-111.2254699619445,57.924997137487495,0.36878537037226267
-111.18030214732254,57.91836475381889,0.5721694229026519
-111.20441376715726,57.88348577416057,0.13157852062726105
-111.17161516212589,57.8996134180516,0.3621451566994809
-111.16712771021948,57.88974303225564,0.8909402299698125
-111.16902174630702,57.90523883988211,0.9804934213382374
-111.16880301841424,57.91103271997337,0.656932046509572
-111.19787459684702,57.85400527983488,0.6912215912486536
-111.33197156628408,57.830708238943,0.5844402681801789
-111.12097721212292,57.86379191519312,0.14034718714561778
-111.25960280526165,57.967265389277046,0.03508053663065558
-111.10722679575089,57.94589481784574,0.017894197067565343
-111.10502851794455,57.90078542182119,0.9102124523928169
-111.11365376022032,57.909359120547165,0.7009700187430136
-111.28114553901305,57.850935433654875,0.9627710136290032
-111.2369486274555,57.95513235445389,0.021259178209101393
-111.22748204412993,57.88158301669741,0.6361845215770129
-111.17022342228083,57.9245313493898,0.4822357227449906
-111.22556527632273,57.91288014834438,0.7304979809452821
-111.10075888758597,57.89465929926459,0.31890449029658585
-111.21492535458255,57.92306958233252,0.9993576263817553
-111.12260141122177,57.93268685121434,0.0752629000923839
-111.31481149719039,57.830308403370324,0.5460953590853206
-111.14971459985631,57.87058205747384,0.7370054948662589
-111.12321413874926,57.95454525965191,0.900195881249379
-111.1833333205134,57.90634112199274,0.73708813441656
-111.1951951850926,57.91977131706015,0.7036906192417773
-111.1924970621065,57.90704507375276,0.793266676093484
-111.1943329338861,57.90679784085306,0.91500257955204
-111.16265134792843,57.907598486823886,0.35183409664725374
-111.25594348231019,57.94417022467251,0.685145955333698
-111.29970016338399,57.97266970585397,0.9008359393303789
-111.08375440695332,57.958536831188916,0.8711012591220109
-111.22906459379794,57.8897475815922,0.417153141977186
-111.3024109716557,57.90238814712499,0.7905320005883996
-111.13823215954825,57.911332300127214,0.8634726740414326
-111.25000069962077,57.905831140936506,0.5728074983845094
-111.14554093137392,57.891198171942364,0.6249605466594192
-111.11179728890347,57.94465050284926,0.38233352735024995
-111.14820249736967,57.93488743428423,0.5826788918111262
-111.20936120949068,57.965743542942256,0.6088669007439098
-111.19370602133026,57.868245858153394,0.08020202883071026
-111.11011338502693,57.888559752655006,0.6394043126373018
-111.13321586552976,57.942550512423914,0.9933221880883222
-111.2644548712414,57.91664892487227,0.8797918291110268
-111.17994958109064,57.93368144134941,0.7282070765655478
-111.08463513619287,57.84735195535207,0.38843633185514415
-111.3059630794558,57.8444141630553,0.7350381515484785
-111.21992716076358,57.9415213408347,0.5809528787266894
-111.1545631243497,57.97667927956138,0.44052249537871946
-111.0398722155127,57.81882137571776,0.8383700291905688
-111.30979133804364,57.88201364237754,0.08378222226125842
-111.09504972888692,57.84220186208574,0.7502101772616155
-111.19579038942817,57.91060713617842,0.029789830075464985
-111.2512939185453,57.832975968459714,0.6012852645496446
-111.14775980219297,57.977312205904944,0.48095681534924106
-111.18746606365796,57.90539060318067,0.23022164372649612
-111.12999030985688,57.89030164193991,0.6983346798485884
-111.23835159415545,57.89230870218048,0.4972505776580135
-111.30927379383901,57.946232840733046,0.614503261894968
-111.19204136228518,57.90731964777838,0.9204642734400726
-111.22892697686073,57.895342427846735,0.25583022010638157
-111.18710907105579,57.922225706555594,0.011307205021018896
-111.16584267100646,57.90485926996822,0.3010326411069957
-111.18968649828695,57.898441258739936,0.6781369791310883
-111.05134869474749,57.95900992040218,0.20257441340680882
-111.03795859091785,57.98964678983142,0.16960715319045838
-111.21846788961213,57.92512660933343,0.9057215999254902
-111.1319197358135,57.959261775019435,0.659990004675846
-111.07880746309331,57.94593593174592,0.4419324807696866
-111.21642382750419,57.916368472937656,0.891726920317737
-111.2079805496664,57.93592804980753,0.32696061882940797
-111.25834680874472,57.93750032433839,0.6658990625336714
-111.33522703838061,57.951842748402086,0.19850577886531595
-111.10061585743519,57.935618953531225,0.4308952823557982
-111.18383456288619,57.90405795827906,0.805988399346394
-111.17396629867496,57.90913351713824,0.9142211988590052
-111.20061434843757,57.911584900675805,0.8802689180835283
-111.26047773891722,57.930483076719035,0.384418682899903
-111.1595774976064,57.88385900738224,0.5831071877539411
-111.15066713225133,57.968775597823395,0.3164868444941382
-111.09797217914827,57.87847358193503,0.13617632638329813
-111.13222103766373,57.9291364743269,0.4964670416023219
-111.23918778411617,57.934892639495864,0.8370956174705394
-111.18851398423746,57.909753806794996,0.8487203049702379
-111.29344973494436,57.90239487399598,0.7112177615176067
-111.1789068228914,57.90612370683891,0.9500001518455149
-111.21181318458805,57.93923190767082,0.27679599688841117
-111.10747241069912,57.980186403642506,0.16912891054771373
-111.1295924621695,57.93992065682302,0.450649451250968
-111.28346981760065,57.881642471582936,0.27516282294490835
-111.17156711679185,57.896575250152075,0.21408037715327843
-111.19915951837497,57.91947002748076,0.4139848007451601
-111.19826452890771,57.90138930952878,0.6257335582373686
-111.19440021592882,57.82896585664219,0.49387536698689527
-111.29544443202873,57.82259460846845,0.3153716453632457
-111.18925751492921,57.90650883599841,0.839118412449226
-111.23920961866003,57.98794300913074,0.9820365058241511
-111.2429575404755,57.95130383516622,0.45247733831663584
-111.17679753316254,57.88955931513299,0.074679216956551
-111.12713277764755,57.89508455893433,0.031485775695172746
-111.24429041669434,57.956170761217386,0.8728290543523024
-111.201474794163,57.87446281358669,0.04148839919458858
-111.1871933460787,57.91646584909255,0.7086309290011997
-111.13054205985894,57.942679199535014,0.5705819603369736
-111.13248485997923,57.95649652688283,0.3090303514099595
-111.0906981525158,57.892312037474376,0.7915135217013879
-111.08241792872913,57.963892129258035,0.019114014811706048
-111.29040909564534,57.82685987688153,0.1358811587481875
-111.21261502570583,57.91808842212251,0.45483241371749705
-111.30077258367477,57.945165493889476,0.024726508328416386
-111.27046103073035,57.976447033922916,0.8296684344590641
-111.22541132521634,57.904998248380444,0.2374090088848343
-111.1733557825057,57.95316136428158,0.1408745258811661
-111.10853475196453,57.86835305241755,0.04694256919631812
-111.15219238712343,57.89230984279809,0.6291803055651846
-111.15607070255531,57.90916822753732,0.44648076675102255
-111.1705486163801,57.91026724709706,0.6299642364337412
-111.02858387640133,57.94790376747754,0.6550430405133651
-111.17795905729646,57.90876998188348,0.8073849109462133
-111.28339051753406,57.84865172418214,0.9584606519190102
-111.09329841927232,57.94506816821954,0.6844927459809953
-111.13999199459029,57.98976955614744,0.1993414224970177
-111.2970320284993,57.87046770145066,0.4751423020365999
-111.24571930432721,57.87307963277541,0.1786860951350846
-111.1487639879432,57.939201200423476,0.010766668282828906
-111.1765983107099,57.90407279715706,0.4721995035920181
-111.19270653221746,57.901084123219626,0.7141709553910419
-111.13858118100062,57.90323931486263,0.1790988089625285
-111.21603358480833,57.84723658945795,0.2723549364401687
-111.19098042850827,57.90248492790377,0.3457395325577939
-111.1878760221228,57.88960209508611,0.6973115723343103
-111.18146829283388,57.85690171196313,0.5204229466648103
-111.205016763248,57.88181501338342,0.6144476681709943
-111.21383974529864,57.89330933912018,0.7562068563639548
-111.34391138732009,57.990651821494524,0.3935162115749853
-111.18516301724594,57.90847079307777,0.7919322378917845
-111.21892270707757,57.9447554946815,0.9062369855040521
-111.1580173307147,57.91375249213952,0.08720965989293317
-111.14726013460027,57.898987673773306,0.9326038278091625
-111.17216945902543,57.92074403318388,0.7223771764931991
-111.18932217969372,57.89200928255221,0.12990992106872
-111.22602376343431,57.92824879406484,0.4535361543065065
-111.30736483711951,57.852530112052996,0.6255481756279307
-111.15234337278312,57.94745617082465,0.909965358724643
-111.06833742102803,57.93689524479076,0.37680276893089015
-111.05898438292296,57.83100122822728,0.5688140440931452
-111.15669674561126,57.90235866656807,0.8793208264011919
-111.16102485585925,57.9845544590842,0.796767240907624
-111.08670962745386,57.951903584415504,0.9442580069832324
-111.24760269631138,57.93657942756522,0.4637077326064355
-111.09819734902104,57.9387514997027,0.6513225658411819
-111.10624135043358,57.86298019871903,0.20489436461750143
-111.12267401014364,57.93065859142115,0.7219356511992093
-111.19855260287171,57.89921715264735,0.8183455377690964
-111.33159259750545,57.94422038749773,0.6416163066344741
-111.18800187219037,57.90817694915896,0.7176619553825562
-111.17312298941982,57.90219068740961,0.2132965791396192
-111.30275258912485,57.87090759167484,0.8999837367998255
-111.22456200242402,57.88857850826642,0.9804931513059314
-111.14643758490485,57.89361643762636,0.9773585223395943
-111.23986787730392,57.94974327341422,0.5369566006716234
-111.15970174929942,57.977351288198804,0.790787130089624
-111.18347138920667,57.93412227783239,0.3203947265586491
-111.33438832105493,57.82540539962902,0.9099897199740128
-111.22791910475819,57.91304928449148,0.8557834626410011
-111.08230486944376,57.96018236640012,0.3485070430093947
-111.27068099451313,57.92666650069329,0.08277258304607016
-111.18684298939442,57.904567386985086,0.44090119259099725
-111.2048814701575,57.90662184194079,0.5503019274876791
-111.17412765654427,57.962664044295195,0.7682334950212895
-111.2986189594232,57.869390044991626,0.48744749218045236
-111.18790167058934,57.89748392958285,0.028410361843515308
-111.28637008016298,57.918472610907195,0.8091401596929799
-111.13411114873108,57.89456772328103,0.06405686161618152
-111.08950702560337,57.854308229930474,0.7998598667614482
-111.20735266858992,57.88586820207154,0.17289630720855265
-111.1836073328181,57.91767322112474,0.3350043273462612
-111.12517398592985,57.89446761712463,0.7879059159458222
-111.0904629328611,57.95312820130641,0.1405001988303809
-111.17617114773171,57.89864428986402,0.14867555349934025
-111.05448570841278,57.97149203939618,0.5165249176365675
-111.09830115560459,57.86949081255095,0.7235663869843812
-111.19524187092414,57.90020127871994,0.839976442440497
-111.31601970533553,57.90762010357102,0.6893715444219353
-111.18738684020607,57.90431384183004,0.9457473969454969
-111.05739362622779,57.8688354188783,0.4925812973003919
-111.18706053166147,57.89426601244655,0.9491543746669822
-111.10899787018931,57.94024414147594,0.08602350769817213
-111.0833687053875,57.85241419022648,0.2214141669826365
-111.24315404843267,57.929238070687575,0.5266634043959898
-111.23604596499916,57.856460597588914,0.29016967737048627
-111.1805322257046,57.82820405098483,0.7288432014102575
-111.20653470886619,57.89103751401753,0.6388711420025699
-111.15414741345049,57.89402010801884,0.5227827244566008
-111.18234515228387,57.903397545202886,0.8436233990431729
-111.31787338236236,57.956170507725126,0.5599710885920628
-111.15456453392893,57.88408646472118,0.31169756257011483
-111.18346983844631,57.88663329538653,0.38121698018002925
-111.08669758076996,57.850495762114925,0.8452605669950684
-111.28278196144147,57.9133790312205,0.9005250380146097
-111.12706255416586,57.91300846333151,0.20823957252842196
-111.25952471422703,57.91621781538766,0.8507712344910974
-111.18823982836312,57.905970650228696,0.9684403653793932
-111.18590007892936,57.90550795949988,0.5242259448242367
-111.18044324196678,57.90420319492133,0.5729890800837248
-111.17858573800102,57.910339055063595,0.2009672255149746
-111.30392050920281,57.924540707334984,0.5359036781957791
-111.32477105990435,57.97805466190592,0.5031741038332566
-111.19565752805823,57.90492100327293,0.6052277488785253
-111.14742648785075,57.89712542788586,0.027755517798076057
-111.18383141492319,57.90473030462158,0.9694048616584607
-111.22367491242409,57.87048435094304,0.5160177716415644
-111.25129441286664,57.963016851051144,0.4005839343666787
-111.0850159248588,57.90878652803266,0.801068566660595
-111.33122269591418,57.89210231261697,0.5628666886831145
-111.0996381775739,57.89312833905121,0.4910404465587588
-111.17928243302316,57.90778885194662,0.6909867612031938
-111.14376915601122,57.88562135695443,0.06590022840221099
-111.11508146013531,57.86906747734866,0.5387154404739651
-111.14692729407184,57.87639274455145,0.4137740874348802
-111.18182960072774,57.90449435272367,0.9568650782137671
-111.09147775963353,57.85928047887793,0.9234187335085822
-111.22355538708986,57.91356000446902,0.2692137900462557
-111.29573667677963,57.9670687380018,0.4731614998954279
-111.13746318239875,57.9077711325636,0.12696758910775785
-111.19642098778179,57.91065820634866,0.4336775906450653
-111.21766504778424,57.91381501485865,0.815717055914473
-111.21456538180855,57.9204423494661,0.9005554684997956
-111.11306772095413,57.94503101119417,0.4765327164901926
-111.2108849538908,57.903451125533145,0.3172146462545815
-111.18382399109454,57.89976789986878,0.19145171656861337
-111.1358759844802,57.95062053464914,0.6178948806927674
-111.16275540708644,57.91155080728687,0.9252706785516646
-111.17116234922342,57.914839960047495,0.1294614501454434
-111.1831137975869,57.91544899759376,0.7792888431048416
-111.239031565491,57.84236926439849,0.022785939541644207
-111.29510766266057,57.86576457755573,0.19410660233742782
-111.2939683668724,57.978280910768596,0.2272593230890686
-111.1399103249337,57.953902414067905,0.6870340353554563
-111.18661861924853,57.939514359838526,0.3220822492510287
-111.30650078922748,57.882770096430754,0.3553470912908513
-111.25311633740955,57.867603606050494,0.6197663359256289
-111.1750558956907,57.9510826815139,0.10488550737259095
-111.08066115316274,57.89148423079588,0.7308937503564111
-111.26782138248969,57.92301144666259,0.1227833468609949
-111.08611334548742,57.95527388088392,0.510469053860947
-111.08615933168007,57.92210216766342,0.25055364309024974
-111.23495442821134,57.896578830884486,0.19772884772246746
-111.19358998866191,57.88995674688221,0.5303518837595846
-111.13400054739526,57.877975307584876,0.4367760123554617
-111.06990827387412,57.85031576131863,0.37573619658504875
-111.25273560492481,57.942974786713094,0.41340201217815087
-111.12742438892553,57.97162548376322,0.5293476999982772
-111.12235300646869,57.879581713253174,0.1597285012765498
-111.26891958576893,57.95253859570214,0.20426624166845564
-111.17526695052936,57.89513815572491,0.6313149968833085
-111.14131988914346,57.88839049247706,0.6384671644743065
-111.0968266614349,57.9786622950044,0.5296190173638713
-111.19538557302262,57.9210061472728,0.8512581701795852
-111.28364767211471,57.949080854917746,0.6117111413675893
-111.18080781335169,57.90441420551206,0.8567642132674582
-111.28718115409055,57.851426026127164,0.23265839304643499
-111.23047120916236,57.9356536403244,0.740771573989719
-111.03315877342389,57.966851666169276,0.8105082463293956
-111.27905818693188,57.90086052623435,0.9026775299097224
-111.31358035236188,57.87260645884575,0.31587379875129085
-111.2402483619837,57.91300434848243,0.31498843349995176
-111.19328299858111,57.8530268689346,0.9227669700584201
-111.1844896585954,57.89157041586792,0.21814431084926833
-111.11566694627491,57.8668587019727,0.9983538254688824
-111.17601773903515,57.87308013741207,0.8875416897003484
-111.24621631685436,57.893499724652514,0.1339322245789385
-111.23047509375583,57.92382112311974,0.2393474737744148
-111.21871031691059,57.91203080258942,0.7265765077482492
-111.12919063013159,57.874799155077646,0.2594975112967114
-111.2244864385999,57.96141336319903,0.09701587583718618
-111.19783086673435,57.862556755497216,0.8321685339599124
-111.09541015326253,57.98878695864894,0.4216305952018258
-111.21918587006894,57.92486591306912,0.789935825056128
-111.17320181491154,57.91069840580023,0.12600327432636782
-111.08302755038973,57.93539933716379,0.40277880153054524
-111.20832654559334,57.93385634144458,0.6852149054322975
-111.24207764620968,57.989930236537525,0.017758675635284438
-111.17278891493122,57.89382997655854,0.20093406416401294
-111.25733841684875,57.86439851640111,0.6823831376253634
-111.07130467004002,57.88715321770248,0.9113729731811138
-111.17091472472347,57.903096987426245,0.9683782634237659
-111.21535202814773,57.86625281268688,0.1154102437549207
-111.22119387084017,57.922702612504345,0.5056809234221397
-111.31258501442217,57.97488550093787,0.7581544320545859
-111.30846112598239,57.970527301971586,0.5027854442491133
-111.33300184395712,57.84498798974713,0.6856826307844301
-111.09061713125955,57.95498519712298,0.18900728823873192
-111.19407649224826,57.91130525647138,0.0705521291648864
-111.35269981101814,57.99422278820801,0.10617332178581285
-111.22518406837791,57.963346136765914,0.0374358725696593
-111.253001876024,57.87742368183318,0.5516715020936984
-111.20587060096578,57.93622298435622,0.5148243226490999
-111.11719914875655,57.83788039233159,0.5687421745157012
-111.13023295883075,57.98546994965946,0.14655482165195888
-111.21735471540583,57.9539561111307,0.18453629400541627
-111.18535544185,57.90739817755517,0.2039140177703771
-111.1739830670395,57.89939546732924,0.8402142909022217
-111.17087815890432,57.906668015231276,0.990301380180526
-111.26146021153156,57.90911241405239,0.9268923153947133
-111.17053657197022,57.89485030355526,0.09524642363025815
-111.06384719286052,57.838408591751794,0.06194508175887359
-111.301727980932,57.973264385305775,0.9514949372482718
-111.1492805959612,57.93904723506834,0.46207074133757997
-111.2586856105007,57.93201474096266,0.7647204778843667
-111.21382272025747,57.89163817096201,0.3268272682345239
-111.04640686118978,57.991028883217076,0.4669598670783892
-111.19180707869374,57.92659755320966,0.5152871262622639
-111.19970626467034,57.90481234718537,0.4300812498486424
-111.13794243613636,57.872762327864514,0.6009297994759227
-111.29356690646276,57.86202350117315,0.01324600453679492
-111.09180209881417,57.95234614379057,0.7010300907558027
-111.06951344661678,57.846696658328014,0.8442628696581048
-111.17783574766216,57.97674728273408,0.18126918679442883
-111.19287514055259,57.933974100548404,0.4539509814945467
-111.02470808682932,57.83137187874317,0.7393342358633417
-111.05516384847944,57.96782077389375,0.40530209185080623
-111.14941304273582,57.86463533781229,0.19512590471559954
-111.12311874388237,57.841530467693666,0.1650766662866
-111.06484296776341,57.84922387722646,0.5125607981707837
-111.08518247396975,57.87286115455916,0.01541766020429658
-111.20249474723538,57.91021894150688,0.8931849977733575
-111.0754525648495,57.8697291998249,0.8017061638974126
-111.10933412720455,57.8695291823062,0.7046715458901768
-111.06048912918521,57.8447787812351,0.8607317798490891
-111.20243091437568,57.90190929505252,0.6293863277106476
-111.18532446071484,57.9063776416158,0.40450991369548406
-111.21447731485527,57.89991041481176,0.5996051444928931
-111.17320546206048,57.918908028310966,0.5042886777565989
-111.12578921662679,57.93818350627557,0.9826802487743984
-111.21547796161109,57.91992679641289,0.8048214000641909
-111.14473605786469,57.882143599500374,0.25826424568530737
-111.26363546820103,57.881837878759676,0.9112990283688457
-111.21049145437925,57.89516763553663,0.7444349061174488
-111.12956156074782,57.898751727908994,0.7779879805448423
-111.20581595947189,57.927817520188455,0.8146417210533892
-111.18460250722038,57.90508595948994,0.40563666174721
-111.12261703108358,57.885710513169045,0.8965450698875688
-111.17097660323769,57.94901509144456,0.8798415104960939
-111.09597049192509,57.919363018164255,0.6947987777729935
-111.299898016452,57.87348214430915,0.767269800839154
-111.18633533834291,57.905380597767525,0.7652291371043737
-111.09094094527896,57.90150218664315,0.4057455078276154
-111.13352503908261,57.94680611058378,0.7226343541206227
-111.2378024953471,57.86085769214517,0.07055165467659386
-111.20231686768497,57.91513911101553,0.3417186610526547
-111.28877443157239,57.949286705145745,0.4688403911952912
-111.1126356956635,57.94412224481583,0.010594605565429904
-111.17255793685193,57.91081309095337,0.35563718520536336
-111.23676959497031,57.92013636160494,0.6387120776079939
-111.2498289788479,57.86774664549237,0.6240202788231507
-111.17440228622513,57.90107203679605,0.23210719431173443
-111.1387568773829,57.918756571518905,0.9446756836878092
-111.17915083285077,57.911131371267196,0.6660935677503523
-111.18397924590332,57.90486513841584,0.3378156141642318
-111.04536563541348,57.96667663269053,0.6597612306932457
-111.18074540922339,57.86432044372072,0.5695755420771342
-111.095110234083,57.86936993037,0.5330796769025472
-111.32211531178834,57.973096967565915,0.38959407444818395
-111.19924649465702,57.91244235822378,0.9998870156526192
-111.28627654647971,57.90055958901561,0.6422652618081773
-111.14263966699313,57.96324362644002,0.7012506955833021
-111.23624488949953,57.929408457610315,0.7617397039784081
-111.04746119875028,57.96495517485914,0.9800867108621683
-111.12961670247917,57.87992942527712,0.022820510825281137
-111.18891791729926,57.90758431748291,0.6153964184824929
-111.17470732636666,57.992532697138536,0.7387948798912098
-111.26897178177488,57.87378761758302,0.2566334936294442
-111.29338647916265,57.969122088663646,0.4015556536969638
-111.25323590053726,57.96190137791344,0.050456931898781976
-111.22248161259317,57.885954096945746,0.19544609373815047
-111.07861681595136,57.93352390719288,0.3756767065136152
-111.15880181261144,57.944380227669924,0.09844909055946471
-111.2228905155617,57.89332519100665,0.25088745561012393
-111.26641615018436,57.915637471231264,0.9056432645086032
-111.11122014101792,57.940670691222294,0.5500576908922755
-111.2342186425556,57.909603987869374,0.5078194246864859
-111.30176705644945,57.92472038876872,0.9671362826278413
-111.24178879087195,57.936737773410655,0.5679785076259435
-111.27232567515978,57.87177227185113,0.9951051555547095
-111.18500921690092,57.90367961620074,0.6380125987853407
-111.1122953231218,57.85890811767267,0.8095282215226793
-111.15791630098265,57.87029408139094,0.07619598917227677
-111.10192733509852,57.97354528404788,0.597536583754638
-111.19823288647267,57.90203754228604,0.7592482190977332
-111.21392210903214,57.88475998765296,0.0451136185707377
-111.17422392721203,57.877882451108505,0.9301538313821202
-111.21195735125733,57.91730433131592,0.1599315731667167
-111.1731030079255,57.97530147530041,0.4717615319048608
-111.18118396853765,57.90775781454751,0.16912265014404337
